cat1,cat2,cat3,value,description,generic_name,active_date,active_reason,deactive_date,deactive_reason,source
ndc,statin,simvastatin,00406206805,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16714068101,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,43063059330,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,68258698403,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,69238115809,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411013209,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,16729028710,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,43063054890,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,51079045401,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54569630200,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55700002130,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58016000730,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,58016036460,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,60429088105,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,66582031182,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,54458089410,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55289033890,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,63629339301,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,66582031354,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68084051401,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,70377000415,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,70377000515,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,00071015534,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,45802038493,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00406206710,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,63739028210,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,59762015501,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111075030,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00406206803,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,00591001619,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,13668018030,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16252050890,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,24658021190,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,33261099530,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,35356086018,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,33261054102,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,42254001945,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,13411011515,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,23490935606,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,42571001090,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,45963056830,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,45963063401,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,47335058481,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,49999039290,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,51079021103,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,51079039820,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,51655065152,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,52343002399,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,55700003430,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,55700053490,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,57237016590,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,60429032605,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,60760007890,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,54868422903,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,63629338101,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,63629356301,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,63739043710,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,66105012103,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,66267056130,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,66267126101,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68071071630,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,68645048154,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,71335029502,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00781507092,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111074930,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55289039530,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,65862005322,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,13411016106,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,16714068303,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,24658030215,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,33261086860,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,35356089418,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,42254012930,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,42254013130,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,47463009630,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,51079097556,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,54868590700,"Antihyperlipidemic Drugs, NEC",Niacin/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,57237017099,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,60429032501,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,combination,,60429088290,"Antihyperlipidemic Drugs, NEC",Ezetimibe/Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,60687016911,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,60760035630,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,43063049630,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,68382007016,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,49999087390,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,47335058583,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,61919025830,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,55045301401,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,pravastatin,63304059790,"Antihyperlipidemic Drugs, NEC",Pravastatin Sodium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,63629146403,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,63874036320,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,66105050606,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,68001021406,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,68180046905,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,68258600009,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68382006710,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,00591377705,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,Atorvastatin,33261095960,"Antihyperlipidemic Drugs, NEC",Atorvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,60429025090,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,67046045130,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68084051111,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68084051301,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00015058011,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,rosuvastatin,16252061850,"Antihyperlipidemic Drugs, NEC",Rosuvastatin Calcium,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,55111074930,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,68180046409,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,lovastatin,66336031005,"Antihyperlipidemic Drugs, NEC",Lovastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00047201120,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00047201122,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Fenofibric acid,,00074316290,"Antihyperlipidemic Drugs, NEC",Fenofibric Acid,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00087058903,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00087944211,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00093067093,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00093809667,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00093809682,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,colestipol,,00115521116,"Antihyperlipidemic Drugs, NEC",Colestipol Hydrochloride,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00143913005,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00143913060,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00182195626,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00182195689,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Clofibrate,,00536346605,"Antihyperlipidemic Drugs, NEC",Clofibrate,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00536555405,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00536566805,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,00536573324,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,,00093715610,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,statin,simvastatin,00904580061,"Antihyperlipidemic Drugs, NEC",Simvastatin,2018-12-23,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Clofibrate,,00046024381,"Antihyperlipidemic Drugs, NEC",Clofibrate,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Clofibrate,,00603293221,"Antihyperlipidemic Drugs, NEC",Clofibrate,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00781105605,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,10544056990,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,21695073260,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,33261014690,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,cholestyramine,,38245026680,"Antihyperlipidemic Drugs, NEC",Cholestyramine,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,50111085704,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,51079078719,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,52959093730,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,Gemfibrozil,,00536385408,"Antihyperlipidemic Drugs, NEC",Gemfibrozil,2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
ndc,colestipol,,54868061000,"Antihyperlipidemic Drugs, NEC","Colestipol Hydrochloride, Micronized",2018-12-24,swar,,,RWD_DB.RWD_REFERENCE_LIBRARY.AMN_REDBOOK_LATEST
